latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.546,-63.211,318.8,1,1,2017-04-29,1450,T,0,6.0NRT,277.5,15.8,D
8.798,-65.484,346.4,1.1,1,2017-04-29,1450,T,92,6.0NRT,298.6,47.4,D
8.797,-65.474,319.5,1,1,2017-04-29,1450,T,41,6.0NRT,294.4,8,D
8.79,-65.495,370.3,1.1,1,2017-04-29,1450,T,100,6.0NRT,301.5,113.9,D
8.781,-65.496,326.4,1.1,1,2017-04-29,1450,T,55,6.0NRT,298.9,15.1,D
8.762,-65.876,331.1,1.1,1,2017-04-29,1450,T,70,6.0NRT,303.2,18.9,D
8.604,-65.097,323.6,1,1,2017-04-29,1450,T,50,6.0NRT,298.6,8.2,D
8.597,-65.173,331.6,1,1,2017-04-29,1450,T,80,6.0NRT,302.7,19,D
9.699,-73.455,315.8,3.8,1.8,2017-04-29,1450,T,34,6.0NRT,293.1,39.6,D
9.565,-73.512,316.4,3.9,1.8,2017-04-29,1450,T,40,6.0NRT,294.5,44,D
8.251,-63.763,320.3,1,1,2017-04-29,1450,T,0,6.0NRT,285.7,12.7,D
7.913,-61.759,316,1.2,1.1,2017-04-29,1450,T,41,6.0NRT,296.6,7.6,D
7.817,-63.085,314.4,1,1,2017-04-29,1450,T,33,6.0NRT,291.6,6.7,D
7.473,-61.899,315,1.2,1.1,2017-04-29,1450,T,47,6.0NRT,294.4,9.8,D
7.867,-65.412,327.8,1,1,2017-04-29,1450,T,0,6.0NRT,299.6,17.1,D
7.525,-63.166,319.2,1,1,2017-04-29,1450,T,37,6.0NRT,292.2,9.7,D
7.945,-66.898,322.9,1.2,1.1,2017-04-29,1450,T,61,6.0NRT,301,12.7,D
7.31,-64.317,331.6,1,1,2017-04-29,1450,T,82,6.0NRT,298.3,22.1,D
7.319,-66.725,323,1.1,1.1,2017-04-29,1450,T,70,6.0NRT,297.4,12.3,D
7.291,-67.109,340.5,1.2,1.1,2017-04-29,1450,T,89,6.0NRT,300.4,37.8,D
7.29,-67.098,338.7,1.2,1.1,2017-04-29,1450,T,87,6.0NRT,299.7,33.5,D
33.011,-79.89,310.8,1.2,1.1,2017-04-29,1620,T,43,6.0NRT,293.7,8,D
33.009,-79.877,309.6,1.2,1.1,2017-04-29,1620,T,51,6.0NRT,291.3,6.9,D
32.623,-81.27,327.8,1.1,1,2017-04-29,1620,T,82,6.0NRT,295.2,22.9,D
32.621,-81.259,319.1,1.1,1,2017-04-29,1620,T,74,6.0NRT,296.8,12.3,D
32.923,-84.107,325.1,1,1,2017-04-29,1620,T,77,6.0NRT,294.1,18.8,D
32.596,-82.206,327.6,1,1,2017-04-29,1620,T,82,6.0NRT,300.1,19.3,D
32.595,-82.195,332.4,1,1,2017-04-29,1620,T,86,6.0NRT,297.2,25.3,D
32.915,-85.129,308,1.1,1,2017-04-29,1620,T,11,6.0NRT,288.4,4.1,D
30.822,-82.335,317.7,1,1,2017-04-29,1620,T,72,6.0NRT,290.6,12.4,D
30.82,-82.324,314,1,1,2017-04-29,1620,T,56,6.0NRT,288.5,8.8,D
30.668,-82.412,311.1,1,1,2017-04-29,1620,T,35,6.0NRT,280.1,8,D
30.622,-82.179,333.6,1.1,1,2017-04-29,1620,T,77,6.0NRT,300.3,23.6,D
30.62,-82.168,328.8,1.1,1,2017-04-29,1620,T,63,6.0NRT,299.1,18,D
11.163,-84.352,316.9,1.4,1.2,2017-04-29,1630,T,41,6.0NRT,297.4,10,D
10.852,-84.757,327.3,1.4,1.2,2017-04-29,1630,T,29,6.0NRT,290.3,28.7,D
8.502,-83.084,320,2,1.4,2017-04-29,1630,T,44,6.0NRT,297.1,26.6,D
22.917,-80.471,316.4,1.7,1.3,2017-04-29,1625,T,29,6.0NRT,297.5,16.4,D
22.777,-79.967,321.1,1.8,1.3,2017-04-29,1625,T,71,6.0NRT,299.2,23.1,D
22.774,-79.95,339.8,1.8,1.3,2017-04-29,1625,T,89,6.0NRT,299.7,83.9,D
22.771,-79.975,316.2,1.8,1.3,2017-04-29,1625,T,49,6.0NRT,299.4,11.3,D
22.767,-79.958,397.1,1.8,1.3,2017-04-29,1625,T,100,6.0NRT,305.6,546.7,D
22.764,-79.941,328.4,1.8,1.3,2017-04-29,1625,T,79,6.0NRT,300.6,44.8,D
22.975,-81.253,323.3,1.5,1.2,2017-04-29,1625,T,73,6.0NRT,301.2,20.7,D
22.658,-79.762,320.8,1.9,1.3,2017-04-29,1625,T,57,6.0NRT,301.6,19.9,D
22.399,-81.26,321.5,1.5,1.2,2017-04-29,1625,T,72,6.0NRT,298.6,20.7,D
22.396,-81.246,338.4,1.5,1.2,2017-04-29,1625,T,88,6.0NRT,299.7,61,D
20.617,-76.342,327,3.7,1.8,2017-04-29,1625,T,82,6.0NRT,292.7,127.6,D
20.61,-76.307,317,3.7,1.8,2017-04-29,1625,T,51,6.0NRT,292.7,55.2,D
20.61,-76.35,324.1,3.7,1.8,2017-04-29,1625,T,72,6.0NRT,291.1,108.9,D
20.603,-76.316,322.3,3.7,1.8,2017-04-29,1625,T,63,6.0NRT,292,91.5,D
21.481,-88.188,333,1.1,1.1,2017-04-29,1625,T,84,6.0NRT,304.9,19.5,D
21.269,-88.331,319.1,1.1,1.1,2017-04-29,1625,T,40,6.0NRT,278.9,13.4,D
21.309,-88.716,333.8,1.2,1.1,2017-04-29,1625,T,80,6.0NRT,304,23.5,D
21.299,-88.885,325.6,1.2,1.1,2017-04-29,1625,T,74,6.0NRT,291.3,21.6,D
21.298,-88.873,330.6,1.2,1.1,2017-04-29,1625,T,81,6.0NRT,294.8,27.8,D
21.289,-88.886,349.4,1.2,1.1,2017-04-29,1625,T,94,6.0NRT,292.4,71.5,D
21.288,-88.875,355.4,1.2,1.1,2017-04-29,1625,T,97,6.0NRT,292.7,87.1,D
20.786,-88.228,366.8,1.1,1,2017-04-29,1625,T,100,6.0NRT,304.9,107,D
20.785,-88.217,328.5,1.1,1,2017-04-29,1625,T,79,6.0NRT,302.3,14.8,D
20.935,-89.853,322.9,1.3,1.1,2017-04-29,1625,T,45,6.0NRT,303.1,14.6,D
20.824,-89.618,322.8,1.3,1.1,2017-04-29,1625,T,60,6.0NRT,302.6,12.1,D
20.772,-89.538,324.7,1.3,1.1,2017-04-29,1625,T,74,6.0NRT,302.9,15.7,D
20.625,-89.339,327.3,1.2,1.1,2017-04-29,1625,T,72,6.0NRT,297.8,25,D
20.62,-89.622,325.9,1.3,1.1,2017-04-29,1625,T,77,6.0NRT,300.9,19.1,D
20.077,-88.892,323.5,1.2,1.1,2017-04-29,1625,T,63,6.0NRT,301,13.1,D
20.069,-88.905,332.7,1.2,1.1,2017-04-29,1625,T,83,6.0NRT,300.3,24.8,D
20.068,-88.894,334.5,1.2,1.1,2017-04-29,1625,T,84,6.0NRT,300.7,28.1,D
19.676,-90.377,328,1.4,1.2,2017-04-29,1625,T,42,6.0NRT,305.9,18.1,D
19.681,-90.383,326.1,1.4,1.2,2017-04-29,1625,T,21,6.0NRT,306.2,16,D
19.65,-90.563,322.6,1.4,1.2,2017-04-29,1625,T,68,6.0NRT,304.3,13,D
19.541,-90.421,324.7,1.4,1.2,2017-04-29,1625,T,72,6.0NRT,302.3,15,D
19.473,-90.357,332.5,1.4,1.2,2017-04-29,1625,T,82,6.0NRT,305.6,27.5,D
19.471,-90.344,347.3,1.4,1.2,2017-04-29,1625,T,93,6.0NRT,305.2,66.2,D
19.193,-88.608,335.7,1.1,1,2017-04-29,1625,T,86,6.0NRT,299,27.1,D
19.192,-88.598,333.5,1.1,1,2017-04-29,1625,T,83,6.0NRT,300.1,22.3,D
19.184,-88.61,443.3,1.1,1,2017-04-29,1625,T,100,6.0NRT,306.5,715.5,D
19.182,-88.599,455.8,1.1,1,2017-04-29,1625,T,100,6.0NRT,312.1,899.9,D
19.563,-92.238,319.1,1.9,1.3,2017-04-29,1625,T,66,6.0NRT,292.9,37.2,D
19.361,-90.622,326.5,1.4,1.2,2017-04-29,1625,T,75,6.0NRT,304.9,15.9,D
18.949,-87.897,341.7,1,1,2017-04-29,1625,T,90,6.0NRT,300.3,39.8,D
19.083,-89.082,325.1,1.2,1.1,2017-04-29,1625,T,72,6.0NRT,301.8,12.7,D
19.081,-89.071,326.4,1.2,1.1,2017-04-29,1625,T,76,6.0NRT,302.2,14.4,D
19.198,-90.36,344.4,1.4,1.2,2017-04-29,1625,T,91,6.0NRT,303.4,63.2,D
19.131,-90.81,332.8,1.5,1.2,2017-04-29,1625,T,82,6.0NRT,304.6,33.7,D
19.13,-90.796,322.5,1.5,1.2,2017-04-29,1625,T,57,6.0NRT,304,10.2,D
19.121,-90.811,371.7,1.5,1.2,2017-04-29,1625,T,100,6.0NRT,305.6,189.7,D
19.119,-90.797,349.2,1.5,1.2,2017-04-29,1625,T,94,6.0NRT,304.4,80.5,D
19.058,-90.524,324.9,1.4,1.2,2017-04-29,1625,T,67,6.0NRT,304.4,14.6,D
19.005,-90.282,325.6,1.3,1.2,2017-04-29,1625,T,71,6.0NRT,305.6,13.1,D
18.995,-90.283,372.6,1.3,1.2,2017-04-29,1625,T,100,6.0NRT,304.6,172.5,D
18.993,-90.27,330.4,1.3,1.1,2017-04-29,1625,T,79,6.0NRT,304.5,22.8,D
19.012,-90.762,328.1,1.4,1.2,2017-04-29,1625,T,76,6.0NRT,302.9,21.6,D
19.002,-90.764,331.5,1.4,1.2,2017-04-29,1625,T,80,6.0NRT,303.4,29.5,D
19,-90.75,326.4,1.4,1.2,2017-04-29,1625,T,68,6.0NRT,303.6,18.6,D
18.996,-90.757,327.8,1.4,1.2,2017-04-29,1625,T,63,6.0NRT,302.4,23.4,D
18.758,-89.109,324.5,1.2,1.1,2017-04-29,1625,T,72,6.0NRT,300.9,13.9,D
18.541,-88.611,318.3,1.1,1,2017-04-29,1625,T,61,6.0NRT,296.8,6.8,D
18.713,-90.314,326,1.3,1.1,2017-04-29,1625,T,74,6.0NRT,301.6,20.7,D
18.703,-90.315,325.3,1.3,1.1,2017-04-29,1625,T,73,6.0NRT,301.2,18.7,D
18.503,-89.332,324.8,1.2,1.1,2017-04-29,1625,T,71,6.0NRT,302.4,15.3,D
18.606,-90.272,400.3,1.3,1.1,2017-04-29,1625,T,94,6.0NRT,304.9,366,D
18.604,-90.259,367,1.3,1.1,2017-04-29,1625,T,100,6.0NRT,303.6,139.2,D
18.589,-90.223,331,1.3,1.1,2017-04-29,1625,T,80,6.0NRT,303.2,26.6,D
18.597,-90.453,333.6,1.4,1.2,2017-04-29,1625,T,83,6.0NRT,302.6,33.3,D
18.596,-90.44,323.6,1.4,1.2,2017-04-29,1625,T,69,6.0NRT,301.8,12.1,D
18.589,-90.467,325.7,1.4,1.2,2017-04-29,1625,T,41,6.0NRT,301.9,17.3,D
18.587,-90.454,337.8,1.4,1.2,2017-04-29,1625,T,86,6.0NRT,301.9,41.7,D
18.585,-90.442,325.9,1.4,1.2,2017-04-29,1625,T,63,6.0NRT,302.1,15.2,D
18.591,-90.46,328.7,1.4,1.2,2017-04-29,1625,T,74,6.0NRT,302,21.3,D
18.589,-90.447,339.3,1.4,1.2,2017-04-29,1625,T,88,6.0NRT,302.8,45,D
18.581,-90.461,323.7,1.4,1.2,2017-04-29,1625,T,70,6.0NRT,301.7,14.7,D
18.388,-89.089,340.3,1.1,1.1,2017-04-29,1625,T,89,6.0NRT,301.8,38.6,D
18.632,-91.215,320.1,1.5,1.2,2017-04-29,1625,T,10,6.0NRT,303.3,11.2,D
18.556,-90.772,324.9,1.4,1.2,2017-04-29,1625,T,52,6.0NRT,303.9,14.4,D
18.554,-90.758,356,1.4,1.2,2017-04-29,1625,T,98,6.0NRT,304.5,104.1,D
18.533,-90.586,339.2,1.4,1.2,2017-04-29,1625,T,87,6.0NRT,303.3,48.9,D
18.546,-90.904,332.2,1.5,1.2,2017-04-29,1625,T,81,6.0NRT,304.3,29.8,D
18.496,-90.598,403.4,1.4,1.2,2017-04-29,1625,T,100,6.0NRT,305.1,424.5,D
18.494,-90.585,350.8,1.4,1.2,2017-04-29,1625,T,95,6.0NRT,303,81.7,D
18.483,-90.666,324.1,1.4,1.2,2017-04-29,1625,T,67,6.0NRT,300.6,16.3,D
18.493,-90.828,355.4,1.4,1.2,2017-04-29,1625,T,97,6.0NRT,303.3,101.9,D
18.491,-90.814,354.2,1.4,1.2,2017-04-29,1625,T,97,6.0NRT,304.4,96.2,D
18.481,-90.816,336.5,1.4,1.2,2017-04-29,1625,T,85,6.0NRT,304.1,40.6,D
18.502,-91.079,325,1.5,1.2,2017-04-29,1625,T,72,6.0NRT,304.1,16,D
18.626,-92.282,320.5,1.8,1.3,2017-04-29,1625,T,60,6.0NRT,301.7,18.6,D
18.426,-90.68,338.7,1.4,1.2,2017-04-29,1625,T,87,6.0NRT,301.6,50.3,D
18.424,-90.667,351.6,1.4,1.2,2017-04-29,1625,T,95,6.0NRT,302.3,90,D
18.148,-88.617,332.5,1.1,1,2017-04-29,1625,T,83,6.0NRT,298.8,25,D
18.147,-88.607,323.1,1.1,1,2017-04-29,1625,T,72,6.0NRT,298.9,12.2,D
18.467,-91.09,322.5,1.5,1.2,2017-04-29,1625,T,25,6.0NRT,303.2,12.3,D
18.456,-91.091,327,1.5,1.2,2017-04-29,1625,T,56,6.0NRT,302.6,20.9,D
18.442,-90.98,360,1.5,1.2,2017-04-29,1625,T,99,6.0NRT,303.2,127.2,D
18.441,-90.966,424.6,1.5,1.2,2017-04-29,1625,T,100,6.0NRT,308.6,739.2,D
18.392,-91.014,340.7,1.5,1.2,2017-04-29,1625,T,89,6.0NRT,304.5,49.4,D
18.19,-89.417,338.4,1.2,1.1,2017-04-29,1625,T,87,6.0NRT,301,37,D
18.188,-89.406,362.3,1.2,1.1,2017-04-29,1625,T,100,6.0NRT,302.5,103,D
18.178,-89.408,321.3,1.2,1.1,2017-04-29,1625,T,66,6.0NRT,300.5,9.8,D
18.351,-90.984,327.3,1.5,1.2,2017-04-29,1625,T,76,6.0NRT,304,17.8,D
18.35,-90.97,327.6,1.5,1.2,2017-04-29,1625,T,76,6.0NRT,303.9,18.2,D
18.31,-90.743,330,1.4,1.2,2017-04-29,1625,T,79,6.0NRT,303.7,25.6,D
18.106,-89.258,333.3,1.2,1.1,2017-04-29,1625,T,83,6.0NRT,302.4,25.8,D
18.366,-91.554,326.8,1.6,1.2,2017-04-29,1625,T,75,6.0NRT,299.6,27.3,D
18.366,-91.56,326.6,1.6,1.2,2017-04-29,1625,T,75,6.0NRT,299.7,28.5,D
18.082,-89.468,321.1,1.2,1.1,2017-04-29,1625,T,62,6.0NRT,303.3,9.9,D
18.28,-91.056,323.8,1.5,1.2,2017-04-29,1625,T,64,6.0NRT,303.5,13.1,D
18.216,-90.721,324.9,1.4,1.2,2017-04-29,1625,T,60,6.0NRT,302.4,15.9,D
18.251,-91.088,335.5,1.5,1.2,2017-04-29,1625,T,84,6.0NRT,303.8,38.9,D
18.249,-91.074,359.1,1.5,1.2,2017-04-29,1625,T,99,6.0NRT,304.1,123.4,D
18.205,-90.723,330.3,1.4,1.2,2017-04-29,1625,T,73,6.0NRT,301.8,24.7,D
18.196,-90.737,324.5,1.4,1.2,2017-04-29,1625,T,19,6.0NRT,303,11.6,D
18.195,-90.724,337.3,1.4,1.2,2017-04-29,1625,T,86,6.0NRT,303,39.3,D
18.197,-90.914,326.8,1.4,1.2,2017-04-29,1625,T,67,6.0NRT,299.3,18.5,D
18.195,-90.9,404.3,1.4,1.2,2017-04-29,1625,T,100,6.0NRT,304.3,454.4,D
18.193,-90.887,326,1.4,1.2,2017-04-29,1625,T,57,6.0NRT,302,16.1,D
18.203,-91.052,324,1.5,1.2,2017-04-29,1625,T,71,6.0NRT,301.9,14.9,D
18.191,-90.908,358.9,1.4,1.2,2017-04-29,1625,T,99,6.0NRT,300.6,118,D
18.189,-90.894,349,1.4,1.2,2017-04-29,1625,T,94,6.0NRT,302.1,77.7,D
18.2,-91.059,325.5,1.5,1.2,2017-04-29,1625,T,73,6.0NRT,301.9,18.4,D
18.189,-90.977,334.8,1.5,1.2,2017-04-29,1625,T,84,6.0NRT,299,36.8,D
18.18,-90.992,342,1.5,1.2,2017-04-29,1625,T,89,6.0NRT,302,55.8,D
18.178,-90.978,361.4,1.5,1.2,2017-04-29,1625,T,100,6.0NRT,299.7,131.8,D
17.827,-88.56,322.6,1.1,1,2017-04-29,1625,T,69,6.0NRT,291.3,14,D
18.103,-90.892,324.2,1.4,1.2,2017-04-29,1625,T,71,6.0NRT,302.8,13.7,D
18.062,-90.701,324.9,1.4,1.2,2017-04-29,1625,T,65,6.0NRT,302.5,13.6,D
18.04,-90.534,326.8,1.4,1.2,2017-04-29,1625,T,70,6.0NRT,304.8,13.9,D
18.128,-91.304,347.7,1.5,1.2,2017-04-29,1625,T,93,6.0NRT,302.1,80.5,D
18.051,-90.703,326.6,1.4,1.2,2017-04-29,1625,T,68,6.0NRT,302.4,16.1,D
18.099,-91.337,350,1.5,1.2,2017-04-29,1625,T,94,6.0NRT,302.4,87.9,D
18.097,-91.323,350.9,1.5,1.2,2017-04-29,1625,T,95,6.0NRT,302.5,90,D
18.03,-90.786,322.5,1.4,1.2,2017-04-29,1625,T,55,6.0NRT,302.5,12.3,D
18.07,-91.196,328,1.5,1.2,2017-04-29,1625,T,76,6.0NRT,302.5,20,D
18.069,-91.182,326,1.5,1.2,2017-04-29,1625,T,73,6.0NRT,301.3,15.3,D
18.058,-91.183,339.6,1.5,1.2,2017-04-29,1625,T,88,6.0NRT,303.7,48.3,D
18.056,-91.169,326.6,1.5,1.2,2017-04-29,1625,T,74,6.0NRT,302.7,15.7,D
17.72,-88.592,319.5,1.1,1,2017-04-29,1625,T,69,6.0NRT,291.3,10.8,D
18.02,-90.964,360.6,1.4,1.2,2017-04-29,1625,T,100,6.0NRT,304.1,126.6,D
18.018,-90.95,331,1.4,1.2,2017-04-29,1625,T,80,6.0NRT,301.8,26.4,D
18.009,-90.965,352.6,1.4,1.2,2017-04-29,1625,T,96,6.0NRT,303.4,92.9,D
18.008,-90.952,329.8,1.4,1.2,2017-04-29,1625,T,78,6.0NRT,301.3,24,D
18.016,-90.971,350.5,1.4,1.2,2017-04-29,1625,T,95,6.0NRT,304.1,84.6,D
18.014,-90.957,360.6,1.4,1.2,2017-04-29,1625,T,100,6.0NRT,304,125.8,D
18.052,-91.336,324.9,1.5,1.2,2017-04-29,1625,T,66,6.0NRT,302.2,13.3,D
17.915,-90.278,327.9,1.3,1.1,2017-04-29,1625,T,76,6.0NRT,303,22.6,D
17.913,-90.266,323.1,1.3,1.1,2017-04-29,1625,T,69,6.0NRT,302.1,15.5,D
18.122,-92.088,322.2,1.7,1.3,2017-04-29,1625,T,56,6.0NRT,300.9,18.5,D
17.957,-90.762,332.7,1.4,1.2,2017-04-29,1625,T,82,6.0NRT,304.4,27.1,D
17.955,-90.749,332.2,1.4,1.2,2017-04-29,1625,T,81,6.0NRT,304.8,25.1,D
17.946,-90.763,336.4,1.4,1.2,2017-04-29,1625,T,85,6.0NRT,304.6,35.7,D
17.945,-90.75,334.3,1.4,1.2,2017-04-29,1625,T,83,6.0NRT,304.8,29.8,D
18.046,-91.651,329.4,1.6,1.3,2017-04-29,1625,T,76,6.0NRT,301.4,28,D
17.951,-90.884,335,1.4,1.2,2017-04-29,1625,T,84,6.0NRT,302.6,36.1,D
18.107,-92.258,328.6,1.8,1.3,2017-04-29,1625,T,0,6.0NRT,301,43.3,D
18.038,-91.968,319.2,1.7,1.3,2017-04-29,1625,T,0,6.0NRT,297.9,13.4,D
17.939,-91.43,321.4,1.6,1.2,2017-04-29,1625,T,59,6.0NRT,300.1,12.7,D
17.856,-90.943,331.1,1.4,1.2,2017-04-29,1625,T,80,6.0NRT,303,23.1,D
18.285,-95.424,328.4,3.1,1.7,2017-04-29,1625,T,80,6.0NRT,304.9,83.9,D
17.913,-92.161,321.8,1.8,1.3,2017-04-29,1625,T,47,6.0NRT,300.6,16.3,D
17.897,-92.494,325.1,1.9,1.3,2017-04-29,1625,T,63,6.0NRT,302.2,31.1,D
17.707,-91.128,324.7,1.5,1.2,2017-04-29,1625,T,55,6.0NRT,304,16.5,D
17.396,-88.839,334.8,1.1,1,2017-04-29,1625,T,85,6.0NRT,297.3,29.5,D
17.395,-88.829,342.6,1.1,1,2017-04-29,1625,T,91,6.0NRT,298,44,D
17.386,-88.831,320.9,1.1,1,2017-04-29,1625,T,46,6.0NRT,296.4,10.1,D
17.632,-91.006,324.9,1.4,1.2,2017-04-29,1625,T,68,6.0NRT,304.8,13.4,D
17.565,-90.813,322.9,1.4,1.2,2017-04-29,1625,T,35,6.0NRT,305.3,12,D
17.534,-90.738,332.3,1.4,1.2,2017-04-29,1625,T,81,6.0NRT,305.9,25,D
17.547,-91.051,324.4,1.4,1.2,2017-04-29,1625,T,71,6.0NRT,304.9,11.2,D
17.478,-90.52,345.9,1.3,1.1,2017-04-29,1625,T,92,6.0NRT,305.9,60.9,D
17.467,-90.521,326.2,1.3,1.1,2017-04-29,1625,T,33,6.0NRT,305,14.1,D
17.518,-91.166,321.1,1.5,1.2,2017-04-29,1625,T,44,6.0NRT,303.9,11.2,D
17.5,-91.112,343.2,1.5,1.2,2017-04-29,1625,T,90,6.0NRT,302.9,65.1,D
17.498,-91.099,328.9,1.5,1.2,2017-04-29,1625,T,78,6.0NRT,303.4,26.1,D
17.181,-88.749,320.3,1.1,1,2017-04-29,1625,T,59,6.0NRT,300.4,8.5,D
17.479,-91.15,325.3,1.5,1.2,2017-04-29,1625,T,73,6.0NRT,302.6,19,D
17.477,-91.136,322.2,1.5,1.2,2017-04-29,1625,T,67,6.0NRT,302,14,D
17.468,-91.151,359.6,1.5,1.2,2017-04-29,1625,T,99,6.0NRT,304.2,126.8,D
17.466,-91.137,351.5,1.5,1.2,2017-04-29,1625,T,95,6.0NRT,302.9,92.9,D
17.899,-95.64,319.5,3.2,1.7,2017-04-29,1625,T,56,6.0NRT,296.3,38.7,D
17.385,-91.011,324.8,1.4,1.2,2017-04-29,1625,T,61,6.0NRT,305.2,12.7,D
17.384,-90.997,328.1,1.4,1.2,2017-04-29,1625,T,74,6.0NRT,304.7,19.3,D
17.259,-90.02,324.8,1.2,1.1,2017-04-29,1625,T,72,6.0NRT,304.1,11.5,D
17.252,-89.962,326.1,1.2,1.1,2017-04-29,1625,T,71,6.0NRT,304.7,13.8,D
17.349,-90.802,327.8,1.4,1.2,2017-04-29,1625,T,64,6.0NRT,306.2,20.2,D
17.242,-89.963,332,1.2,1.1,2017-04-29,1625,T,81,6.0NRT,303.2,24.6,D
17.379,-91.004,329.2,1.4,1.2,2017-04-29,1625,T,78,6.0NRT,305.4,19.6,D
17.353,-90.808,326,1.4,1.2,2017-04-29,1625,T,68,6.0NRT,306.2,17.9,D
17.24,-89.958,320.5,1.2,1.1,2017-04-29,1625,T,45,6.0NRT,303.2,8.8,D
17.076,-89.12,319.2,1.1,1.1,2017-04-29,1625,T,38,6.0NRT,296.5,8.4,D
17.336,-91.174,345.8,1.5,1.2,2017-04-29,1625,T,92,6.0NRT,304.6,74.5,D
17.114,-89.708,323.9,1.2,1.1,2017-04-29,1625,T,55,6.0NRT,303.1,12.7,D
17.155,-90.083,335.9,1.2,1.1,2017-04-29,1625,T,84,6.0NRT,304.5,33.3,D
17.153,-90.071,322.1,1.2,1.1,2017-04-29,1625,T,59,6.0NRT,303.8,9.6,D
17.164,-90.383,322.5,1.3,1.1,2017-04-29,1625,T,59,6.0NRT,303.3,12.1,D
17.1,-89.903,325.1,1.2,1.1,2017-04-29,1625,T,50,6.0NRT,305.2,8.1,D
17.099,-89.892,326,1.2,1.1,2017-04-29,1625,T,60,6.0NRT,305,10.1,D
17.136,-90.252,331.6,1.3,1.1,2017-04-29,1625,T,80,6.0NRT,304.1,24.8,D
17.403,-92.48,317.7,1.8,1.3,2017-04-29,1625,T,59,6.0NRT,296.6,20,D
17.128,-90.266,322.9,1.3,1.1,2017-04-29,1625,T,67,6.0NRT,303.9,11.3,D
17.126,-90.254,343.7,1.3,1.1,2017-04-29,1625,T,90,6.0NRT,303.8,52.6,D
17.09,-89.975,321.8,1.2,1.1,2017-04-29,1625,T,62,6.0NRT,304.2,9.6,D
17.725,-95.551,320.4,3.1,1.7,2017-04-29,1625,T,71,6.0NRT,300.1,40.1,D
17.062,-89.84,336.5,1.2,1.1,2017-04-29,1625,T,85,6.0NRT,304.7,32.8,D
17.358,-92.299,321.2,1.8,1.3,2017-04-29,1625,T,59,6.0NRT,301.4,19.4,D
17.266,-91.532,321.1,1.5,1.2,2017-04-29,1625,T,66,6.0NRT,303.5,13.5,D
17.709,-95.704,326.1,3.2,1.7,2017-04-29,1625,T,79,6.0NRT,305.6,67.9,D
17.686,-95.467,332.3,3.1,1.7,2017-04-29,1625,T,84,6.0NRT,304.5,111.4,D
17.265,-91.539,324.2,1.5,1.2,2017-04-29,1625,T,71,6.0NRT,303.3,18.6,D
17.727,-95.557,319.6,3.1,1.7,2017-04-29,1625,T,71,6.0NRT,300.5,38,D
17.299,-91.985,315.2,1.7,1.3,2017-04-29,1625,T,41,6.0NRT,300.2,10,D
17.712,-95.709,324.3,3.2,1.7,2017-04-29,1625,T,77,6.0NRT,305.5,61.5,D
17.687,-95.473,332,3.1,1.7,2017-04-29,1625,T,84,6.0NRT,304.5,110.1,D
17.039,-90.058,347.3,1.2,1.1,2017-04-29,1625,T,93,6.0NRT,305.1,59.8,D
17.738,-96.113,316.6,3.5,1.8,2017-04-29,1625,T,59,6.0NRT,295.4,55.3,D
17.672,-95.475,321.2,3.1,1.7,2017-04-29,1625,T,73,6.0NRT,304.2,47.5,D
17.307,-92.242,333.6,1.7,1.3,2017-04-29,1625,T,84,6.0NRT,302.4,51,D
17.028,-90.048,329.2,1.2,1.1,2017-04-29,1625,T,77,6.0NRT,305.1,18.8,D
17.023,-90.013,322.6,1.2,1.1,2017-04-29,1625,T,49,6.0NRT,304.5,8.9,D
17.295,-92.242,331.2,1.7,1.3,2017-04-29,1625,T,76,6.0NRT,301.5,42.6,D
17.075,-90.487,331.5,1.3,1.1,2017-04-29,1625,T,80,6.0NRT,306.2,19.7,D
17.007,-89.969,347.9,1.2,1.1,2017-04-29,1625,T,93,6.0NRT,304.7,57.4,D
17.006,-89.958,373.3,1.2,1.1,2017-04-29,1625,T,100,6.0NRT,307,150.5,D
17.008,-90.05,344.3,1.2,1.1,2017-04-29,1625,T,69,6.0NRT,305.6,49.4,D
17.274,-92.262,327.3,1.7,1.3,2017-04-29,1625,T,77,6.0NRT,302,32.7,D
17.075,-90.727,328.1,1.4,1.2,2017-04-29,1625,T,71,6.0NRT,305,16.5,D
17.073,-90.715,326.4,1.4,1.2,2017-04-29,1625,T,70,6.0NRT,304.4,14.2,D
17.236,-92.14,323.1,1.7,1.3,2017-04-29,1625,T,71,6.0NRT,301.5,25.1,D
17.234,-92.123,324.6,1.7,1.3,2017-04-29,1625,T,74,6.0NRT,302.2,27.9,D
16.923,-89.725,335.1,1.2,1.1,2017-04-29,1625,T,83,6.0NRT,305,28.1,D
16.921,-89.714,321.9,1.2,1.1,2017-04-29,1625,T,56,6.0NRT,303.3,7.5,D
17.249,-92.321,326.4,1.8,1.3,2017-04-29,1625,T,76,6.0NRT,304.1,33.4,D
17.247,-92.306,322.6,1.8,1.3,2017-04-29,1625,T,69,6.0NRT,303.1,22.9,D
17.245,-92.288,325.2,1.8,1.3,2017-04-29,1625,T,75,6.0NRT,302,30.1,D
17.22,-92.083,327.1,1.7,1.3,2017-04-29,1625,T,77,6.0NRT,301.3,34.2,D
17.219,-92.175,323.8,1.7,1.3,2017-04-29,1625,T,70,6.0NRT,300.6,27.4,D
